Gene ID	Gene Name	Design Element	g2_g1.p-value	g2_g1.t-statistic	g2_g1.log2foldchange	g4_g3.p-value	g4_g3.t-statistic	g4_g3.log2foldchange
ENSG00000008988	RPS20	Hs.8102.2.A1_3p_x_at	NA	-1.1630994376916	-0.2	NA	2.57012872324864	0.3
ENSG00000009307	CSDE1	g6005738_3p_a_at	NA	3.60381080066557	1	NA	1.35068160297497	0.3
ENSG00000009335	UBE3C	Hs.290835.0.A1_3p_at	NA	0.22493153980465	0	NA	0.259287274646842	0.1
ENSG00000009413	REV3L	g4506482_3p_a_at	NA	3.52676323458755	1.8	NA	-0.549935686893073	-0.2
ENSG00000009694	TENM1	Hs.23796.0.S2_3p_at	0.0498450863836034	2.91613042576332	2.9	0.21719573370222	2.85773371765653	1.4
ENSG00000009709	PAX7	Hs2.376326.1.S1_3p_at	NA	1.63485729810279	0.8	0.208297377563879	3.00765604651746	1.5
ENSG00000009724	MASP2	g5002493_3p_a_at	NA	-2.75766227010348	-1.1	NA	-1.32685076572263	-0.4
ENSG00000009765	IYD	Hs.15266.0.A1_3p_at	NA	-1.37569469332709	-0.2	NA	0.517133421160401	0.1
ENSG00000009780	FAM76A	Hs.96607.0.A1_3p_at	NA	-1.56150000559577	-0.2	NA	-0.460787806723586	-0.1
ENSG00000009790	TRAF3IP3	Hs.261373.1.S1_3p_at	NA	-1.66625539556151	-0.4	NA	1.04634281608324	0.1
ENSG00000009830	POMT2	g7019494_3p_a_at	NA	2.04007550300772	0.7	NA	-0.215323559780859	0
ENSG00000009844	VTA1	g13543561_3p_s_at	NA	3.45885738066239	1.8	0.384976838524297	1.74066676056272	1.4
ENSG00000009950	MLXIPL	g7705745_3p_a_at	NA	0.0398029981612168	0	0.824502355252468	-0.437431809844226	-0.3
ENSG00000009954	BAZ1B	g12711667_3p_a_at	NA	1.81574200209345	0.3	NA	-0.427002519905664	-0.1
ENSG00000010017	RANBP9	g13194575_3p_at	NA	3.71018661426293	2.3	NA	0.650705100437582	0.3
ENSG00000010030	ETV7	g4929426_3p_a_at	NA	-1.94689306715802	-0.4	NA	-1.11230486311526	-0.2
ENSG00000010072	SPRTN	g12224895_3p_at	NA	0.792381967521013	0.3	NA	0.688369277193707	0.1
ENSG00000010165	EEF1AKNMT	Hs.19469.0.S1_3p_a_at	NA	1.44507183092514	0.9	NA	1.1878952525673	0.5
ENSG00000010219	DYRK4	Hs.17154.0.S1_3p_at	NA	-0.402536792464048	-0.1	NA	-0.571398396570374	-0.1
ENSG00000010244	ZNF207	g4508016_3p_a_at	NA	4.5749344082699	1.7	NA	-0.473474475854393	-0.1
ENSG00000010256	UQCRC1	g4507840_3p_at	NA	1.05274772053375	0.7	0.598098619741811	1.01849269965922	0.6
ENSG00000010270	STARD3NL	g13111773_3p_s_at	0.0498450863836034	3.13356721768941	3.2	0.21719573370222	2.85239413357534	1.3
ENSG00000010278	CD9	g4502692_3p_x_at	NA	-0.599780224035074	-0.3	NA	-0.0206233142082575	0
ENSG00000010292	NCAPD2	Hs2.380041.1.S1_3p_s_at	NA	1.15719872635285	1.1	NA	-3.04223843090122	-0.9
ENSG00000010295	IFFO1	g12804008_3p_a_at	NA	1.5979705054925	0.9	NA	-0.559587565057046	-0.2
ENSG00000010310	GIPR	Hs.192855.0.A1_3p_at	NA	-1.41498204648905	-0.2	NA	0.0803124151426443	0
ENSG00000010318	PHF7	Hs.30127.3.A1_3p_a_at	NA	-0.401615190237798	-0.1	NA	-0.724400493110009	-0.1
ENSG00000010319	SEMA3G	g9910361_3p_at	NA	-2.40621248412545	-1.2	NA	-0.979001083870622	-0.3
ENSG00000010322	NISCH	g6005787_3p_s_at	NA	2.7771711188183	1.9	0.570973459795732	1.10237891204176	0.7
ENSG00000010327	STAB1	Hs2.301989.2.S1_3p_x_at	NA	-1.22751083141718	-0.1	NA	-1.47929767587747	-0.2
ENSG00000010361	FUZ	g13376708_3p_a_at	NA	-2.01733728972909	-0.8	NA	-0.44580746811912	-0.2
ENSG00000010379	SLC6A13	Hs.126852.0.A1_3p_at	NA	-1.58156103049837	-0.5	NA	-1.06877945487285	-0.4
ENSG00000010404	IDS	g2970558_3p_at	NA	-0.978876380530991	-0.2	NA	-0.782141125042875	-0.2
ENSG00000010438	PRSS3	Hs.58247.0.A1_3p_s_at	NA	0.778257104492818	0.1	NA	-0.820794490264171	-0.2
ENSG00000010539	ZNF200	g4508012_3p_a_at	NA	0.995382900503136	0.6	NA	0.611788698080185	0.3
ENSG00000010610	CD4	Hs.17483.0.S2_3p_at	NA	-2.11427471660904	-0.6	NA	-0.9247690503696	-0.1
ENSG00000010626	LRRC23	g5901897_3p_at	NA	-1.30544143324255	-0.2	NA	0.454523723104402	0.1
ENSG00000010671	BTK	g4557376_3p_at	NA	-1.72761624406375	-0.3	NA	1.41803241905455	0.2
ENSG00000010704	HFE	g11094314_3p_a_at	NA	-2.48389652091151	-0.8	NA	-2.14142837453823	-0.4
ENSG00000010803	SCMH1	g6912641_3p_a_at	NA	-0.95366841385045	-0.3	NA	-0.980095654354925	-0.2
ENSG00000010810	FYN	g181171_3p_a_at	NA	0.605500960333439	0.2	NA	0.370302508745612	0.1
ENSG00000010818	HIVEP2	Hs.75063.0.S2_3p_a_at	NA	3.60615284167525	1.4	NA	-0.888538268346584	-0.3
ENSG00000010932	FMO1	g4503754_3p_at	NA	-2.5839550535532	-0.7	NA	-1.71959588250208	-0.4
ENSG00000011007	ELOA	Hs.15535.1.S1_3p_x_at	NA	2.57190971259361	2	0.98464922324559	-0.0371007066991778	0
ENSG00000011009	LYPLA2	202292_3p_x_at	NA	-1.30183192834032	-0.4	NA	-0.560848196239249	-0.1
ENSG00000011021	CLCN6	g4502872_3p_a_at	NA	2.42070479314039	1.5	NA	0.642511781190305	0.2
ENSG00000011028	MRC2	g2209262_3p_s_at	NA	-2.87336819780906	-0.6	NA	-1.47379139125974	-0.2
ENSG00000011083	SLC6A7	g7657588_3p_at	NA	-0.967044180800608	-0.2	NA	-1.01381268263326	-0.2
ENSG00000011105	TSPAN9	g13775195_3p_s_at	NA	-0.58779048726355	-0.3	NA	-0.803933431372444	-0.3
ENSG00000011114	BTBD7	Hs.13809.1.S2_3p_at	NA	1.94017821130289	1.4	0.489710063908025	1.33818030747274	1.1
ENSG00000011132	APBA3	Hs.17528.1.S1_3p_a_at	NA	-0.479863408476607	-0.1	NA	-0.469436292108453	-0.1
ENSG00000011143	MKS1	g8923323_3p_s_at	NA	-5.99127504696494	-1	NA	-1.83572989394767	-0.3
ENSG00000011198	ABHD5	Hs.184019.0.S1_3p_at	NA	-0.185917204515688	0	NA	-2.26403859379908	-0.8
ENSG00000011201	ANOS1	g4557682_3p_at	NA	-1.15439222137085	-0.4	0.331945521767707	2.01644022320977	1.5
ENSG00000011243	AKAP8L	g7657354_3p_a_at	NA	-1.45749284524594	-0.3	NA	0.274384314197007	0.1
ENSG00000011258	MBTD1	g8923058_3p_x_at	NA	-1.53339696220192	-0.8	NA	-1.15260303052251	-0.5
ENSG00000011260	UTP18	g7705764_3p_a_at	NA	2.89090568145873	2	0.447055976353143	1.49771876216994	1.1
ENSG00000011275	RNF216	g9507204_3p_a_at	NA	-2.2290631970074	-0.4	NA	1.3262948178196	0.2
ENSG00000011295	TTC19	g8923319_3p_at	0.0498450863836034	3.41381391226964	3.2	0.502906296629802	1.30612549574339	0.9
ENSG00000011304	PTBP1	g4506242_3p_x_at	NA	-1.17856925745236	-0.5	NA	-0.576507548468366	-0.2
ENSG00000011332	DPF1	g4758797_3p_at	NA	-1.71775341422097	-0.4	NA	-0.856319247677862	-0.2
ENSG00000011347	SYT7	Hs.27495.0.S1_3p_at	NA	0.205549994020658	0.1	NA	-0.592485993205661	-0.3
ENSG00000011376	LARS2	g7661871_3p_s_at	NA	1.91161856396191	0.6	NA	2.40444566386534	0.8
ENSG00000011405	PIK3C2A	Hs.5848.0.S1_3p_at	NA	2.01425974112207	0.7	NA	1.7822860514666	0.7
ENSG00000011422	PLAUR	g517197_3p_a_at	NA	-0.588459042305111	-0.2	NA	-1.44211315717769	-0.3
ENSG00000011426	ANLN	Hs.62180.0.S2_3p_a_at	NA	-0.733563226013328	-0.4	NA	-1.84555427786538	-0.7
ENSG00000011451	WIZ	4872219C_3p_s_at	NA	-0.443099028070225	-0.2	NA	1.89689265700696	0.5
ENSG00000011454	RABGAP1	Hs.288915.0.S1_3p_x_at	NA	0.764567493471159	0.5	NA	0.150117169953148	0.1
ENSG00000011465	DCN	Hs.76152.1.A2_3p_s_at	NA	-1.57928999786206	-1	0.980103455060589	0.0554710680264542	0
ENSG00000011478	QPCTL	g8923091_3p_x_at	NA	-0.924620611129409	-0.2	NA	-2.71298717292842	-0.5
ENSG00000011485	PPP5C	g5453957_3p_x_at	NA	-2.51782993721526	-0.7	NA	-3.06614720701203	-0.5
ENSG00000011523	CEP68	Hs.79507.1.S2_3p_at	NA	1.95844928141594	1.2	0.859886813320804	0.343148908253319	0.3
ENSG00000011566	MAP4K3	g4506376_3p_at	NA	2.02866366821864	1.5	0.403680526020794	1.65979688855673	1
ENSG00000011590	ZBTB32	g7657664_3p_at	NA	-1.38184041475795	-0.2	NA	-1.76738973713948	-0.3
ENSG00000011600	TYROBP	g4507754_3p_at	NA	-1.69815418743472	-0.4	NA	0.133010120924783	0
ENSG00000011638	TMEM159	Hs.27191.0.S1_3p_a_at	NA	-0.653050602576507	-0.1	NA	1.18815723548189	0.3
ENSG00000011677	GABRA3	g4557602_3p_at	NA	-1.9612971867635	-0.3	NA	-0.518281815280255	-0.1
ENSG00000012048	BRCA1	g6552300_3p_a_at	NA	-0.095419134276591	0	NA	-1.34590258921157	-0.2
ENSG00000012061	ERCC1	g4503598_3p_a_at	NA	-2.20464023822232	-0.4	NA	-0.258732149137458	-0.1
ENSG00000012124	CD22	g4502650_3p_at	NA	-0.402259135665053	-0.4	0.989174753197963	-0.0262555284684678	0
ENSG00000012171	SEMA3B	g4759091_3p_at	NA	-1.25819890179146	-0.3	NA	-3.41317333052487	-0.6
ENSG00000012174	MBTPS2	g7706692_3p_at	NA	-1.64476354356193	-0.3	NA	0.543596259124145	0.2
ENSG00000012211	PRICKLE3	Hs.166173.1.S1_3p_a_at	NA	-3.29892108638844	-0.5	NA	-0.349690055667722	-0.1
ENSG00000012223	LTF	g4505042_3p_a_at	NA	-2.74620700665687	-0.6	NA	-0.900329484717153	-0.2
ENSG00000012232	EXTL3	g2897904_3p_a_at	NA	0.49665334627019	0.1	NA	-0.462525009027041	-0.1
ENSG00000012504	NR1H4	Hs2.171683.2.S1_3p_s_at	NA	-0.623173389712955	-0.1	NA	-0.960322979025557	-0.2
ENSG00000012660	ELOVL5	g12053372_3p_at	0.0498450863836034	3.44229668998831	2.8	0.244975390628358	2.57174850096364	2.3
ENSG00000012779	ALOX5	g4502056_3p_a_at	NA	0.231128895905579	0.1	NA	-0.784055406122736	-0.3
ENSG00000012817	KDM5D	g4759149_3p_a_at	NA	14.7904181939197	2.2	0.146436650915898	4.0415258586185	1.6
ENSG00000012822	CALCOCO1	g13112006_3p_a_at	NA	-1.73329258256534	-0.4	NA	-0.986023960155492	-0.2
ENSG00000012963	UBR7	g8922451_3p_at	NA	1.11430534647573	0.7	0.95591203756516	-0.112639260103654	-0.1
ENSG00000012983	MAP4K5	Hs.246970.0.S2_3p_at	NA	0.771996723555335	0.4	NA	1.22519638066349	0.4
ENSG00000013016	EHD3	g7657055_3p_at	NA	2.11336478649962	0.8	NA	-0.567719318427048	-0.2
ENSG00000013275	PSMC4	g5729990_3p_s_at	NA	1.39096494942946	0.7	NA	1.08249453557796	0.4
ENSG00000013288	MAN2B2	Hs.303394.0.S1_3p_s_at	NA	5.24999763808495	2.1	0.92706469360052	-0.181335971610151	-0.1
ENSG00000013293	SLC7A14	Hs2.42834.1.S1_3p_s_at	NA	4.19612872006089	2.3	NA	0.187555183720967	0.1
ENSG00000013297	CLDN11	g13518028_3p_a_at	NA	-1.4593753991314	-0.2	NA	-0.346291299980738	-0.1
ENSG00000013306	SLC25A39	g12620399_3p_a_at	NA	-1.72123631309405	-0.3	NA	-1.3072578610734	-0.2
ENSG00000013364	MVP	g9665254_3p_s_at	NA	-2.14920520413219	-0.7	NA	-2.78136404918892	-0.6
ENSG00000013374	NUB1	g13383475_3p_at	NA	2.58395453788428	0.8	0.983508980640164	-0.0444659700702772	0
ENSG00000013375	PGM3	g12654830_3p_x_at	NA	1.92459801662217	1	0.877861352978075	-0.300675824022637	-0.2
ENSG00000013392	RWDD2A	Hs.26771.0.S1_3p_at	0.0838056196615237	2.07203404621315	2	0.405861669801968	1.64303068546207	1
ENSG00000013441	CLK1	Hs.2083.2.S1_3p_a_at	NA	2.37134190010787	1	0.874953218772078	0.306323172172354	0.2
ENSG00000013503	POLR3B	g8922398_3p_at	NA	1.97557533758292	1.9	0.531708262030579	1.21717328891106	0.6
ENSG00000013523	ANGEL1	Hs.7285.0.S1_3p_s_at	NA	1.53355561413039	0.6	NA	-0.0417461484575968	0
ENSG00000013561	RNF14	g5019617_3p_at	0.0561533356496066	2.50399845064182	2.7	0.658029522889385	0.852928924832921	0.6
ENSG00000013563	DNASE1L1	g5803006_3p_a_at	NA	-1.34213352618448	-0.4	NA	0.924335105928548	0.3
ENSG00000013573	DDX11	Hs.129998.3.S1_3p_x_at	NA	4.54444166855355	0.6	0.630869778029479	-0.935753966544897	-0.5
ENSG00000013583	HEBP1	g7705404_3p_at	NA	0.181405149388652	0.1	NA	-2.07983062575719	-0.8
ENSG00000013588	GPRC5A	g12056470_3p_at	NA	1.29005884867847	0.7	0.0219174600718183	7.64496286757201	1.7
ENSG00000013619	MAMLD1	g4885170_3p_at	NA	1.09643485197623	0.8	0.392686095040976	-1.7122524682986	-0.9
ENSG00000013725	CD6	Hs2.377018.1.S1_3p_x_at	NA	-0.420284395316278	-0.1	NA	-1.36084685020603	-0.3
ENSG00000013810	TACC3	g5454101_3p_at	NA	-0.99269142967939	-0.2	NA	-0.626560676989736	-0.1
ENSG00000014123	UFL1	Hs.5460.0.S2_3p_at	NA	2.71629156669081	1	0.963242208091542	-0.0950538646675733	0
ENSG00000014138	POLA2	g4505928_3p_a_at	NA	-1.3622102451751	-0.3	NA	-0.387275075050347	-0.1
ENSG00000014164	ZC3H3	Hs.98508.0.S1_3p_at	NA	-0.879561779968802	-0.3	NA	-0.341869231646179	-0.1
ENSG00000014216	CAPN1	g12408655_3p_a_at	NA	0.10933862069802	0	NA	-0.506418063096694	-0.1
ENSG00000014257	ACP3	Hs.152298.0.A1_3p_at	NA	0.747454634803271	0.1	NA	-0.419560759073336	-0.1
ENSG00000014641	MDH1	g5174538_3p_at	0.0498450863836034	3.08695021807727	2.7	0.24199070782358	2.6288865445193	1.2
ENSG00000014824	SLC30A9	g7656945_3p_at	NA	3.32546832522492	1	0.24199070782358	2.63885060428682	1.6
ENSG00000014914	MTMR11	g5870890_3p_s_at	NA	0.353360794254279	0.1	NA	-1.19717448574627	-0.3
ENSG00000014919	COX15	g4758035_3p_at	NA	1.45244195718928	0.6	NA	-0.373486947428952	-0.1
ENSG00000015133	CCDC88C	Hs.159478.0.A1_3p_at	NA	-0.96684086938953	-0.2	NA	-0.476161659735366	-0.1
ENSG00000015153	YAF2	Hs.136943.0.A1_3p_at	NA	2.12903480485308	1.3	NA	1.75209420757965	0.4
ENSG00000015171	ZMYND11	Hs.301449.0.S2_3p_at	NA	-0.376690067368646	-0.3	0.378656699467008	1.76975654624734	0.8
ENSG00000015285	WAS	g4507908_3p_s_at	NA	-1.01285795600184	-0.4	NA	-2.19804446946507	-0.5
ENSG00000015413	DPEP1	g4758189_3p_at	NA	-2.76516174740303	-0.8	NA	-0.41186449621254	-0.1
ENSG00000015475	BID	g13543452_3p_s_at	NA	1.10886687828292	0.2	NA	-0.139001844919403	-0.1
ENSG00000015520	NPC1L1	g6643037_3p_a_at	NA	-1.53813165665875	-0.4	NA	-2.50674411804012	-0.5
ENSG00000015532	XYLT2	g11545913_3p_at	NA	2.57103951226248	1.2	NA	-1.5429340519694	-0.7
ENSG00000015568	RGPD5	Hs.167822.0.S1_3p_at	NA	1.4879635528637	0.6	0.790907985044784	-0.522461548651551	-0.4
ENSG00000015592	STMN4	g13540510_3p_s_at	NA	1.231140796156	0.6	0.402336055472751	-1.668631769431	-0.8
ENSG00000015676	NUDCD3	g13357209_3p_a_at	NA	1.29337249314908	0.6	NA	-0.523560781929611	-0.2
ENSG00000016082	ISL1	g4504736_3p_at	NA	0.168532960200253	0	0.396583237896812	1.69578536865094	1.2
ENSG00000016391	CHDH	Hs.131668.1.S1_3p_s_at	NA	-2.24372525031045	-0.7	NA	-0.613527596849842	-0.2
ENSG00000016402	IL20RA	Hs.21814.0.S1_3p_a_at	NA	-2.67277220083089	-1.1	NA	0.773895012694041	0.2
ENSG00000016490	CLCA1	g4585468_3p_at	NA	-1.29407371226719	-0.2	NA	-1.49211187955094	-0.2
ENSG00000016602	CLCA4	g12025666_3p_at	NA	-1.4101452091012	-0.2	NA	-0.531253639986517	-0.1
ENSG00000016864	GLT8D1	g8923854_3p_at	NA	2.81193720940367	1.9	0.518268953535375	1.25551215747944	0.9
ENSG00000017260	ATP2C1	g7021496_3p_at	0.0498450863836034	3.4044466633767	3	NA	2.01947124522644	0.6
ENSG00000017427	IGF1	Hs.85112.0.S2_3p_at	NA	0.927739434954583	0.5	NA	2.11037734046391	0.6
ENSG00000017483	SLC38A5	Hs.195155.0.A1_3p_at	NA	-0.1050986443471	0	NA	-0.00171531950462154	0
ENSG00000017797	RALBP1	g5803144_3p_a_at	NA	1.11862442446596	0.5	0.733462169596972	-0.657832720142466	-0.5
ENSG00000018189	RUFY3	g7662351_3p_a_at	NA	3.47346227110408	2.4	NA	2.15911125026353	0.7
ENSG00000018236	CNTN1	Hs.143434.2.A2_3p_at	0.0498450863836034	3.25272878070031	3.6	0.816581933806321	0.461870184229635	0.4
ENSG00000018280	SLC11A1	g600219_3p_a_at	NA	-0.282246759719858	-0.1	0.437807521524196	-1.52840023105511	-0.7
ENSG00000018408	WWTR1	g13346497_3p_a_at	NA	-1.27639423584931	-0.3	NA	0.0604460420211984	0
ENSG00000018510	AGPS	Hs.331666.0.S3_3p_at	0.051412916695779	2.7016128564165	2.4	0.135452314025926	4.2935628615829	2.2
ENSG00000018610	STEEP1	g11545812_3p_at	NA	2.89544636425212	0.7	NA	0.24894080959521	0.1
ENSG00000018625	ATP1A2	g4502270_3p_a_at	NA	-2.67958548346302	-1.8	0.434945673788533	-1.53936619359654	-0.9
ENSG00000018699	TTC27	g8923244_3p_at	NA	1.83733683009486	1.2	0.510913129133472	1.2835029264862	0.7
ENSG00000018869	ZNF582	Hs.152174.0.S1_3p_at	NA	-1.16183306262252	-0.3	NA	0.173949941914785	0
ENSG00000019102	VSIG2	Hs.112377.1.S1_3p_at	NA	-2.75503118740038	-0.7	NA	-0.987077952413112	-0.2
ENSG00000019144	PHLDB1	Hs.77864.0.S1_3p_at	NA	-1.34208245105255	-0.5	NA	-1.37475662170015	-0.6
ENSG00000019169	MARCO	g5803079_3p_at	NA	-1.83625710115017	-0.3	NA	1.05818381048459	0.2
ENSG00000019186	CYP24A1	g4503204_3p_at	NA	-1.1204119355451	-0.1	NA	-0.381026541326516	-0.1
ENSG00000019485	PRDM11	Hs.178715.0.A1_3p_at	NA	-3.12362272778629	-0.5	NA	-0.311322250066909	-0.1
ENSG00000019505	SYT13	Hs.12365.0.S2_3p_at	0.0499951971065529	2.86247360807845	3.3	0.426309840727188	1.57762725712099	0.7
ENSG00000019549	SNAI2	Hs.93005.0.S2_3p_at	NA	-1.90650279201096	-0.2	NA	-0.950493818903611	-0.2
ENSG00000019582	CD74	g188469_3p_x_at	NA	-1.02908589351914	-0.3	NA	0.0464631699467985	0
ENSG00000019991	HGF	g184029_3p_a_at	NA	-2.37312921736814	-0.9	NA	-1.21391055090331	-0.3
ENSG00000019995	ZRANB1	Hs.26320.0.S1_3p_at	NA	2.31573828455872	0.9	NA	0.200762621914887	0.1
ENSG00000020129	NCDN	Hs.94653.1.S2_3p_at	NA	1.47363823172066	0.6	NA	-0.628319092163255	-0.2
ENSG00000020181	ADGRA2	Hs.17270.0.S1_3p_s_at	NA	-1.43753380659489	-0.4	NA	-2.02135430703586	-0.5
ENSG00000020256	ZFP64	g8922626_3p_a_at	NA	1.94248735477402	0.9	NA	-0.466303906324005	-0.2
ENSG00000020426	MNAT1	g4505224_3p_a_at	NA	2.92897673214286	0.7	NA	-0.255150919740294	-0.1
ENSG00000020577	SAMD4A	Hs.173571.0.S1_3p_at	NA	1.1897873214368	0.4	0.97087452152841	-0.0786043253678966	0
ENSG00000020633	RUNX3	Hs.170019.1.S1_3p_at	NA	-2.46667277215664	-0.7	NA	-1.66952167209426	-0.3
ENSG00000020922	MRE11	g13528887_3p_x_at	NA	-1.76205181688929	-0.3	NA	-1.55804246073109	-0.3
ENSG00000021300	PLEKHB1	g6650282_3p_a_at	NA	-3.35948602772693	-1	NA	-1.38168439078042	-0.3
ENSG00000021355	SERPINB1	Hs.183583.0.S1_3p_a_at	NA	0.854831137223623	0.4	0.460179830625532	1.44238732818126	1.5
ENSG00000021461	CYP3A43	g11225243_3p_x_at	NA	-2.41723466770182	-0.5	NA	-1.24249714670414	-0.2
ENSG00000021488	SLC7A9	g7657590_3p_a_at	NA	1.80853113384579	0.5	NA	0.906241587081667	0.3
ENSG00000021574	SPAST	g5689502_3p_at	0.0498450863836034	2.91146143449809	2.7	NA	1.26013285222098	0.5
ENSG00000021645	NRXN3	g4758827_3p_at	NA	2.90030540266657	2.1	0.513479433862364	1.27549160613612	1
ENSG00000021762	OSBPL5	Hs.112034.1.S1_3p_a_at	NA	-1.01831928848426	-0.8	0.337200824472045	-1.97779309099602	-1.5
ENSG00000021776	AQR	Hs.129952.0.S2_3p_at	NA	1.62663322064717	0.5	0.51652946969894	-1.26466693921262	-0.7
ENSG00000021826	CPS1	g5020419_3p_at	NA	-0.298984991163698	-0.1	NA	-2.42838377316341	-0.5
ENSG00000021852	C8B	g4557390_3p_at	NA	1.49541374211966	0.4	NA	-2.73877671610484	-0.4
ENSG00000022267	FHL1	g4503720_3p_at	NA	1.79183642482416	1.2	NA	3.02537317349729	0.9
ENSG00000022277	RTF2	Hs.182281.2.A1_3p_a_at	NA	1.04485820095563	0.4	NA	-0.698134535590145	-0.2
ENSG00000022355	GABRA1	Hs.167398.0.A1_3p_at	NA	2.14513746440983	1.9	0.356178910726509	1.87138364032233	1.1
ENSG00000022556	NLRP2	g10198206_3p_a_at	NA	-0.57492512848902	-0.1	NA	-1.32589400188596	-0.3
ENSG00000022567	SLC45A4	Hs.44087.0.S2_3p_at	NA	2.48168814114754	1.4	0.827648944839939	0.428187742812565	0.5
ENSG00000022840	RNF10	g7662652_3p_x_at	NA	-0.618951998315722	-0.1	NA	0.257761539463718	0
ENSG00000022976	ZNF839	g13623244_3p_s_at	NA	2.13561843854744	0.9	NA	-0.139593305173312	-0.1
ENSG00000023041	ZDHHC6	g11968052_3p_x_at	NA	1.749314033227	1.1	NA	2.17809351651499	0.6
ENSG00000023171	GRAMD1B	Hs.251278.0.S1_3p_at	NA	0.814542227037447	0.4	NA	-1.07092845983007	-0.4
ENSG00000023191	RNH1	g4506564_3p_a_at	NA	-0.394792607153385	-0.1	NA	-1.1723468686449	-0.3
ENSG00000023228	NDUFS1	g4826855_3p_a_at	NA	2.58789875011219	1.6	0.549078927770991	1.15913584377039	0.8
ENSG00000023287	RB1CC1	Hs.50421.0.S1_3p_a_at	NA	4.80008934422907	1.3	0.317483785978122	2.08229127876487	1.1
ENSG00000023318	ERP44	g13529223_3p_a_at	NA	1.75527808759898	1.3	0.561822670198753	1.12656043844035	0.7
ENSG00000023330	ALAS1	g4502024_3p_a_at	NA	1.54303967571396	1	0.643446262996987	0.889663314189884	0.6
ENSG00000023445	BIRC3	g1145290_3p_a_at	NA	1.21105186037126	0.6	0.978836238106581	-0.0613706365392642	0
ENSG00000023516	AKAP11	g7706456_3p_x_at	NA	2.97122580895371	2.2	0.987037156578709	-0.0318188200680138	0
ENSG00000023572	GLRX2	g7705627_3p_at	0.0647876631043936	2.32570933617124	2.2	0.950584280087459	0.12858912236643	0.1
ENSG00000023608	SNAPC1	g4507100_3p_at	NA	-0.621763828731912	-0.1	NA	0.210452624746533	0
ENSG00000023697	DERA	g7705717_3p_at	NA	-0.464157707353634	-0.2	NA	0.0126563089471427	0
ENSG00000023734	STRAP	g6005931_3p_at	NA	2.83723555153924	2.3	NA	1.68868930047833	0.4
ENSG00000023839	ABCC2	g4557480_3p_s_at	NA	-1.19502828046088	-0.2	NA	-0.302295169996611	-0.1
ENSG00000023892	DEF6	Hs.15476.0.S1_3p_at	NA	-0.640140901304481	-0.1	NA	-0.249966114514318	0
ENSG00000023902	PLEKHO1	g7705918_3p_a_at	NA	-0.234226159890694	0	NA	-0.0104030016495089	0
ENSG00000023909	GCLM	Hs.315562.0.A1_3p_at	NA	2.72746215641604	2.2	0.983743706764647	-0.0414023410246137	0
ENSG00000024048	UBR2	Hs.15303.0.S2_3p_at	NA	3.08488999351466	1.7	NA	-0.342388523688031	-0.1
ENSG00000024422	EHD2	Hs.20733.0.A1_3p_s_at	NA	-2.52496740335164	-0.7	NA	-1.40120299136282	-0.3
ENSG00000024526	DEPDC1	Hs.133260.2.S1_3p_a_at	NA	-0.362250954345761	0	NA	0.375539269415938	0.1
ENSG00000024862	CCDC28A	g12653928_3p_at	NA	2.64611012243838	1.8	NA	3.3728986475106	1.1
ENSG00000025039	RRAGD	g11181619_3p_a_at	NA	1.74485070672161	1.3	0.13534162017068	4.33674342703796	2.4
ENSG00000025156	HSF2	g184404_3p_x_at	NA	2.24133083280721	0.9	NA	0.532188275875085	0.2
ENSG00000025293	PHF20	Hs.112594.0.S3_3p_at	0.0561533356496066	2.49918010370947	2.5	NA	0.974898651480132	0.4
ENSG00000025423	HSD17B6	g4506572_3p_s_at	NA	-0.687043607294142	-0.3	NA	2.17897834899133	0.4
ENSG00000025434	NR1H3	g5031892_3p_at	NA	-0.544427259458973	-0.1	NA	-0.232177101460947	-0.1
ENSG00000025708	TYMP	Hs.278541.0.S1_3p_x_at	NA	-1.17696688280686	-0.2	NA	0.242461773979811	0
ENSG00000025770	NCAPH2	g11024687_3p_a_at	NA	-1.04691608034179	-0.2	NA	1.22958341832179	0.4
ENSG00000025772	TOMM34	g5803204_3p_at	NA	1.73373359690726	1	NA	0.657337907824859	0.3
ENSG00000025796	SEC63	g6005871_3p_s_at	NA	2.283035734625	1.6	0.573478354772853	1.08475120422791	0.5
ENSG00000025800	KPNA6	Hs.301553.1.S3_3p_at	NA	1.10260138937706	0.5	0.758541459159099	0.594531446035699	0.3
ENSG00000026025	VIM	Hs.297753.0.A1_3p_a_at	NA	-0.284518557611293	-0.1	NA	0.398188679964881	0.1
ENSG00000026103	FAS	g4507582_3p_a_at	NA	-0.522710042292223	-0.1	NA	0.287265782579968	0
ENSG00000026297	RNASET2	g5231227_3p_at	NA	-0.288071949984329	-0.1	NA	1.42525606906121	0.4
ENSG00000026508	CD44	Hs.169610.2.S1_3p_at	NA	-0.103348968625253	0	NA	-1.20412333950306	-0.4
ENSG00000026559	KCNG1	Hs.118695.0.S2_3p_x_at	NA	-0.414575379257609	-0.3	0.943949421451338	-0.139740707279284	-0.1
ENSG00000026652	AGPAT4	g12052935_3p_at	NA	0.684565424481007	0.5	0.584770765502038	1.05380637150601	0.8
ENSG00000026652	AGPAT4	g9910391_3p_at	NA	2.6954680480483	2	NA	-0.0191685918027605	0
